file,label,width,height,file_size_kb,avg_r,avg_g,avg_b,contrast,canny_edge_count,sobel_edge_count,center_edge_count,surround_edge_count,gray_hist_0,gray_hist_1,gray_hist_2,gray_hist_3,gray_hist_4,gray_hist_5,gray_hist_6,gray_hist_7,gray_hist_8,gray_hist_9,gray_hist_10,gray_hist_11,gray_hist_12,gray_hist_13,gray_hist_14,gray_hist_15,gray_hist_16,gray_hist_17,gray_hist_18,gray_hist_19,lum_hist_0,lum_hist_1,lum_hist_2,lum_hist_3,lum_hist_4,lum_hist_5,lum_hist_6,lum_hist_7,lum_hist_8,lum_hist_9,lum_hist_10,lum_hist_11,lum_hist_12,lum_hist_13,lum_hist_14,lum_hist_15,lum_hist_16,lum_hist_17,lum_hist_18,lum_hist_19,hog_0,hog_1,hog_2,hog_3,hog_4,hog_5,hog_6,hog_7,hog_8,hog_9,hog_10,hog_11,hog_12,hog_13,hog_14,hog_15,hog_16,hog_17,hog_18,hog_19,hog_20,hog_21,hog_22,hog_23,hog_24,hog_25,hog_26,hog_27,hog_28,hog_29,hog_30,hog_31,hog_32,hog_33,hog_34,hog_35,hog_36,hog_37,hog_38,hog_39,hog_40,hog_41,hog_42,hog_43,hog_44,hog_45,hog_46,hog_47,hog_48,hog_49,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,brightness,true_label,auto_label
4080.full.jpeg,unknown,360,270,24.25,70.08,63.21,56.63,244,1478,4735,611,867,2,9,28,77,167,252,319,252,210,150,130,131,109,135,149,154,172,190,214,218,0,5,11,109,177,312,329,278,177,135,110,127,118,115,125,172,203,180,252,218,0.2783054506736825,0.0442688221501312,0.0373307487604192,0.157396930771987,0.1121865106998613,0.0419654978367718,0.1171206475678196,0.0953398663336944,0.0752869763980691,0.2783054506736825,0.1839425979464118,0.1457087926197777,0.1403757867043664,0.1857929480464727,0.1968691068655643,0.0516614085123658,0.2313946975605282,0.0208685235800348,0.1613351600135583,0.0772648578556609,0.0662529304338728,0.0628340214168066,0.2783054506736825,0.2458664605892968,0.2783054506736825,0.1417735716682233,0.1025787246706266,0.2783054506736825,0.1951503033720523,0.0849183000939622,0.0837025481435884,0.0263968260470262,0.1936651898887967,0.1411392126712989,0.2045181562452219,0.2311382502768396,0.2539402025112114,0.2047250106160396,0.1621714298317391,0.1562358841515261,0.2067844190842658,0.2191119971283907,0.0574982767679234,0.2539402025112114,0.0232263149436889,0.2539402025112114,0.1350815753636594,0.1350325995328719,0.1449935354288503,0.1468961119675381,0.0803222656200975,0.0871582031196802,0.0629882812461555,0.0993041992126889,0.1141357421805337,0.1012573242125697,0.0691528320270292,0.0888061523383297,0.1229248046799972,0.1739501953018829,63.306666666666665,,dirty
4400.full.jpeg,unknown,640,1316,64.97,93.83,84.28,74.59,232,1033,3327,414,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2320988884448202,0.1415025519567223,0.1646742448012407,0.1355835408049028,0.2320988884448202,0.1808973178566484,0.0218210274050076,0.100140125519976,0.068897249586175,0.2320988884448202,0.2320988884448202,0.2320988884448202,0.0929737923824074,0.2320988884448202,0.0947105941696551,0.2320988884448202,0.0372170192902946,0.1797307321777441,0.2320988884448202,0.1230233552900382,0.0807306759044242,0.2320988884448202,0.2320988884448202,0.081678268029762,0.0773522980080021,0.1468032583761213,0.0537350937857128,0.1978468410936453,0.0370886161894085,0.2240177454924397,0.2012708845439389,0.1859487619649147,0.1847429166626819,0.0945577935967005,0.1293837478092784,0.1102434061365419,0.2357993549565068,0.2357993549565068,0.2086968115662194,0.0821378022227288,0.2097680276243715,0.0836721817295287,0.2357993549565068,0.0328794178601683,0.1587833189835031,0.2357993549565068,0.0227191196217073,0.1269110922577025,0.2357993549565068,0.1317708938059026,0.1080932617121525,0.1020507812437713,0.048889160153266,0.061340332027506,0.0592651367151327,0.0704956054644472,0.0625610351524315,0.1092529296808317,0.156860351552926,0.2211914062364995,84.23333333333333,,dirty
4430.full.jpeg,unknown,270,360,52.38,109.46,106.29,100.42,245,3146,9300,878,2268,0,0,0,0,0,0,0,0,0,1,9,12,6,8,10,12,23,19,37,45,0,0,0,0,0,0,0,0,3,3,5,5,16,9,11,11,24,25,33,50,0.2590769307197824,0.1446797891565456,0.1203318719768408,0.1927028758670614,0.2590769307197824,0.0290300188295698,0.248220802094563,0.1563658730552757,0.0788979981466078,0.2590769307197824,0.1405846270590565,0.0718369880111867,0.1736159436155601,0.070817621610184,0.2584661354960421,0.2160624813389043,0.1664221941736789,0.0407855056759918,0.093215826840658,0.1234354920541664,0.2566909150299036,0.2189755988199907,0.2590769307197824,0.1427025103151374,0.1786430898254883,0.1665632511441812,0.0276757338051931,0.1422410906333351,0.0871689865168849,0.1307563550653833,0.0610839025741691,0.2112994872851541,0.1394821074256916,0.0673922499433224,0.1378625349542195,0.0897011534242999,0.2533490609522064,0.1410890991945873,0.0720947669697415,0.1742389449185485,0.0710717426869635,0.2533490609522064,0.2168377972724404,0.167019381515217,0.0409318598797016,0.2533490609522064,0.1131303403672991,0.1623498965985645,0.2533490609522064,0.2533490609522064,0.0855712890572771,0.1041870117123909,0.0563354492153115,0.0858154296822622,0.1447753906161636,0.0962524414003752,0.0547485351529084,0.0996093749939203,0.1033935546811893,0.169311523427166,105.39,,dirty
4482.full.jpeg,unknown,270,360,37.57,115.65,106.89,95.08,242,1656,5904,482,1174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,2,8,0.1587478439900701,0.0777541750106482,0.1284945355692298,0.044594965670849,0.1497551714816232,0.0022050388210131,0.0265867265707213,0.0438958008328736,0.0219310213905626,0.3007038923338023,0.1906491201334538,0.0231056089891917,0.1292209167549207,0.0,0.0081317810602335,0.0362964736657924,0.0946620912165835,0.3007038923338023,0.1583780627902865,0.1842372721232077,0.1189436702519213,0.0712513976905225,0.1165851809320725,0.0187256672923752,0.111110335159154,0.0344695739742877,0.10659454307212,0.3007038923338023,0.3007038923338023,0.0069729448993337,0.3007038923338023,0.2853027097680281,0.2672673784583292,0.0561917066045921,0.2706957881122824,0.2495357868556022,0.2564105134496455,0.1209020310585319,0.0146526511828751,0.0819467264259037,0.0,0.0051568496388408,0.0230177688907508,0.0600309043352605,0.2457613031660592,0.2564105134496455,0.2564105134496455,0.0,0.0148646343112779,0.1911152726908859,0.0775146484327688,0.1007080078063532,0.0535278320279829,0.0869750976509414,0.128417968742162,0.1107177734307423,0.059326171871379,0.1001586914001367,0.1140747070242874,0.1685791015522107,105.87333333333333,,clean
4774.full.jpeg,unknown,360,270,59.0,100.82,100.63,85.55,247,3807,10227,1076,2731,0,0,0,0,0,0,0,0,1,0,3,6,8,17,30,39,38,61,90,124,0,0,0,0,0,0,0,1,0,0,1,7,6,14,26,33,45,63,101,120,0.252089624832407,0.1394686267696717,0.204420194588675,0.0,0.1394864367829731,0.0619345965266097,0.1680377232431568,0.252089624832407,0.2506125240283751,0.252089624832407,0.1798287228066591,0.1995524362597109,0.1434534819044596,0.1386637077604772,0.1609486038940052,0.252089624832407,0.1705860324312776,0.252089624832407,0.0916903436313269,0.1301415842808019,0.0553929401030772,0.0635746822054047,0.1676323596328357,0.031560495119268,0.1546035779084142,0.0414962207340389,0.0692198508264701,0.0677739410886776,0.1170305241487171,0.1592873636630893,0.1666122982321524,0.075721501243823,0.222455764689224,0.1393033817776333,0.2289866534411391,0.221947431491438,0.260505965136424,0.1572890340537197,0.1745405820187147,0.125473057074727,0.1212836320669519,0.1407753446928523,0.2382325193916888,0.149204820261219,0.260505965136424,0.260505965136424,0.2197364560138629,0.260505965136424,0.0860052460841445,0.1343726087178502,0.0867919921822026,0.0965576171816065,0.0594482421838715,0.0905761718694716,0.1273803710859753,0.1041259765561446,0.0651855468710213,0.1003417968688756,0.1027221679624803,0.166870117177315,95.66666666666667,,dirty
4786.full.jpeg,unknown,283,360,34.96,98.08,99.12,92.27,243,2734,8225,712,2022,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,15,17,24,53,63,0,0,0,0,0,0,1,1,2,1,1,3,3,3,6,11,20,40,51,49,0.2488678239753395,0.2488678239753395,0.2488678239753395,0.1538058174223963,0.2488678239753395,0.1937932761952924,0.0,0.1715716132967715,0.2488678239753395,0.2323705223534274,0.0840670719221748,0.1450114886968071,0.0537278792013362,0.2116474956170937,0.1679236645106531,0.1373107094658001,0.0748554638982799,0.1875867524113713,0.1648450576285606,0.1597213041904873,0.1506496200913055,0.1916106226608613,0.1813903927496803,0.0778961333559977,0.0170559312040397,0.0342718232489086,0.0388692057137216,0.2042061065117886,0.0501469521192859,0.0450347385206235,0.1591164849681042,0.2488678239753395,0.1913695538510264,0.096020419547818,0.0973328321584458,0.1979999927455371,0.2253157767540365,0.1096849147837006,0.1892009846030018,0.0701004295375376,0.2253157767540365,0.219095210655949,0.1791535392191178,0.0976662442386253,0.2253157767540365,0.2253157767540365,0.0910512044156581,0.1311591577652702,0.1886291234863719,0.1817154477394474,0.0816650390575155,0.1026000976499877,0.0502929687469303,0.0905151367132253,0.131103515616998,0.109313964837078,0.0592651367151327,0.1021728515562638,0.1061401367122717,0.1669311523335613,96.49,,dirty
4a6809da019575f7180dbac315f3596ab8599fe7.temp.jpeg,unknown,141,250,5.64,107.92,107.9,100.09,164,1362,4696,472,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962475626670953,0.1280740049630324,0.060101729021191,0.0861004569826762,0.2748040624005338,0.0925972653707889,0.0721841446342147,0.3417969689489474,0.11045229264872,0.3417969689489474,0.1194240803231653,0.0118864525833624,0.0028695479460285,0.1645491426578813,0.3077886887917854,0.3417969689489474,0.3417969689489474,0.2276963907419451,0.155966177356503,0.0455432816099342,0.0659434833748553,0.0280384935769594,0.0577485376002572,0.0896771665632227,0.0634036350876223,0.1789815187250745,0.2089050880405593,0.041957251179813,0.1291023335668456,0.1100238370833437,0.1401447499324709,0.0928828730419479,0.1059945571763889,0.1041653796105887,0.0368653014086635,0.0398218122325829,0.2964913656446011,0.079410624252743,0.007903855045324,0.0019080958639218,0.1094163765243696,0.2046630114190448,0.2964913656446011,0.2964913656446011,0.1514059181363189,0.2964913656446011,0.0578127789201757,0.1617010948959643,0.1020637539789817,0.2165586699650882,0.0329589843729883,0.0865478515572175,0.0482788085908032,0.1069335937434732,0.1879882812385261,0.1634521484275236,0.0794067382764033,0.0850830078073069,0.091552734369412,0.1177978515553101,105.30333333333333,,dirty
5220.full.jpeg,unknown,202,360,31.06,144.03,141.29,137.37,253,3594,10169,781,2813,0,0,9,10,9,12,17,21,22,23,19,17,24,18,12,8,20,20,17,10,4,6,8,8,6,13,21,9,19,13,19,22,13,16,26,13,10,16,12,17,0.0348055225827918,0.0429336412257678,0.0184584149462301,0.0,0.1959611040813589,0.0,0.0323426792494078,0.0,0.0808280669717741,0.4806525504479492,0.0,0.0061528051549576,0.0,0.0152274161299714,0.0,0.0061528051549576,0.0362819116452721,0.4806525504479492,0.0108767258071224,0.0,0.0,0.0,0.0021753451614244,0.0,0.0030764025774788,0.0,0.0,0.4806525504479492,0.0282934033195102,0.0754462402719207,0.0048642197268878,0.0195781064528203,0.0302990527378372,0.0231320931238812,0.1280932543809584,0.4806525504479492,0.4207202505013673,0.0,0.0052394447773248,0.0,0.012966964482866,0.0,0.0052394447773248,0.0308960007173332,0.4207202505013673,0.121537393742078,0.0275118992001106,0.0487807445381549,0.0504792469517851,0.1620876213506138,0.0732421874955296,0.1105346679620035,0.0524291992155499,0.0933837890568003,0.1500854492095895,0.1121215820244066,0.0524291992155499,0.1071777343684583,0.0927124023380912,0.1558837890529856,140.89666666666668,,clean
5242.full.jpeg,unknown,202,360,20.7,162.34,157.95,156.72,213,1763,5238,639,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1696171249596887,0.0,0.1865693044293778,0.0842834282503422,0.2646186971071949,0.0,0.2132220570697811,0.0421417141251711,0.0,0.2646186971071949,0.219985329424525,0.0799582758944872,0.2646186971071949,0.2646186971071949,0.1619889066081772,0.1599165517889745,0.0,0.1146378582303534,0.2646186971071949,0.0421417141251711,0.1066110375215292,0.126425137882194,0.2646186971071949,0.126425137882194,0.1332637991485712,0.0842834282503422,0.0,0.2646186971071949,0.0421417141251711,0.2646186971071949,0.0842834282503422,0.2646186971071949,0.1685668565006844,0.1332637991485712,0.0842834282503422,0.0,0.0478887743082759,0.0242165618068784,0.0088020166400897,0.0335717738293185,0.0497917274857862,0.0178321635318479,0.0176040332801794,0.0,0.0126196359843895,0.4558831060608552,0.0,0.0058680112582719,0.0046390703754185,0.0228212084309853,0.0805053710888363,0.0996093749939203,0.0401611328100487,0.0789184570264332,0.090881347650703,0.1136474609305635,0.0583496093714386,0.1103515624932646,0.1514892578032538,0.1760864257705025,159.00333333333333,,clean
5280.full.jpeg,unknown,270,360,48.28,136.71,135.91,130.22,255,3774,10627,1082,2692,2,6,18,21,22,16,12,14,12,13,9,25,16,24,26,17,24,16,29,28,14,8,19,17,13,11,7,9,8,15,15,10,11,21,18,20,17,17,30,31,0.0090370756189681,0.0,0.0892968312488774,0.1170326822899298,0.2864071674981174,0.2596855149340983,0.0079154507632091,0.0080881597293368,0.006123801697129,0.0161376350338716,0.0125114429909643,0.0329903064750264,0.0605792675101774,0.1661412668119808,0.1088859147951753,0.0123691096704923,0.0174037041090945,0.0158420562332516,0.0692045990145697,0.0478820838759906,0.1351289951970715,0.2524660310774229,0.2864071674981174,0.2864071674981174,0.2542594518458356,0.0691426891604405,0.1184867635794686,0.1810709628289555,0.0159428068750711,0.0315282716086505,0.2864071674981174,0.2864071674981174,0.2864071674981174,0.2864071674981174,0.2864071674981174,0.0498849028695026,0.0160111631219349,0.0124133898305828,0.0327317588547267,0.0601045030375855,0.1648392046683525,0.1080325673376193,0.0122721719875109,0.0172673099144781,0.0157179007955668,0.0051235721990191,0.0057283279464219,0.0145813344458591,0.0134363405895612,0.0179325026965671,0.0958251953066512,0.105102539056085,0.0579833984339609,0.0813598632762841,0.108886718743354,0.0959472656191438,0.0620117187462151,0.1021118164000175,0.1109619140557274,0.1798095703015252,134.28,,clean
5327.full.jpeg,unknown,10338,3168,10167.32,95.03,95.3,85.13,255,2987,8868,895,2092,1,1,1,9,15,20,32,34,54,62,81,91,108,133,115,134,158,178,195,167,1,1,0,2,3,5,7,15,19,23,31,29,54,59,68,86,91,130,167,148,0.3395147726307438,0.0,0.0,0.0,0.0378826677717195,0.0,0.0,0.0802021803687167,0.3395147726307438,0.3395147726307438,0.1489785866180859,0.0866970350442198,0.19504756290451,0.0233061332063671,0.0161258851016695,0.0,0.0,0.0908615613309732,0.3395147726307438,0.0,0.0055595848429845,0.0140383200438991,0.1679703193651716,0.0,0.014693786081792,0.0143791108504679,0.2072388522090097,0.3395147726307438,0.0070487077312868,0.1048437007139694,0.0971735197278941,0.3395147726307438,0.0057737097927059,0.0609629904127247,0.2569183217694223,0.2482804739226217,0.3356003113257718,0.1837392600048658,0.1069257631264641,0.2405573558413426,0.0287440750118705,0.0198884837261877,0.0,0.0,0.1120619843483802,0.3356003113257718,0.05619733714306,0.0078021779572166,0.0411412544612423,0.0464848368972333,0.1041259765561446,0.0997314453064128,0.0549926757778935,0.0761718749953508,0.0849609374948144,0.088439941400852,0.0561523437465727,0.1030883788999579,0.1308593749920129,0.2014770507689528,91.82,,dirty
5365.full.jpeg,unknown,360,180,20.05,100.96,104.14,101.68,238,2595,8259,749,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,4,0.3353982596331265,0.0271887777645533,0.0924929896018795,0.0,0.0980609376874884,0.0438234982312691,0.0815457659563326,0.0262464798638625,0.3050207872988758,0.3218566229910229,0.0183888592932343,0.0604283610898634,0.0312121191648244,0.0703630774399313,0.1380359847360617,0.145172137490726,0.1828687160512677,0.3353982596331265,0.3353982596331265,0.0,0.004204714365327,0.0,0.0323806368991037,0.0020395860936395,0.0489385438759126,0.0783055282734664,0.3353982596331265,0.3353982596331265,0.0648557770771471,0.0045606530843808,0.0,0.0,0.028562526975331,0.0,0.0460949207274062,0.3353982596331265,0.3022476701610158,0.0201785703099082,0.0663096015647345,0.0342498646079895,0.077211222441925,0.1514704516945675,0.1593011364480921,0.2006665658527718,0.3022476701610158,0.2795991008733561,0.1959375914926591,0.0389396915006449,0.0701058864626853,0.017136428746452,0.0595092773401178,0.0912475585881806,0.0590820312463939,0.1100463867120333,0.1856079101449214,0.1220703124925494,0.0637207031211107,0.0907592773382104,0.0830078124949336,0.1349487304605134,102.25999999999999,,dirty
538854bec6ec6336fd9851ae4860d367bee6f72b.temp.jpeg,unknown,250,141,17.9,120.55,119.65,118.93,251,3552,9879,866,2686,0,0,0,0,1,5,29,39,59,60,67,58,50,53,36,50,39,43,47,30,0,0,0,4,4,15,37,59,67,58,49,75,41,33,60,48,43,42,35,39,0.4088364680506428,0.0489488847531617,0.0458174801788393,0.0182792656295104,0.0549150916657581,0.0,0.0057843897813601,0.0786062784206644,0.2595611976564414,0.4140826707981706,0.0,0.0010449560313894,0.0,0.0022166865254488,0.0,0.0079923772091258,0.0252943575250167,0.4140826707981706,0.1905291271198947,0.0348349218514364,0.0741565571262471,0.0917476786780836,0.0244204029757605,0.0454411069704034,0.0031348680060852,0.0105793739995949,0.099225269429416,0.4140826707981706,0.0,0.0020899120627789,0.0,0.0029555820339317,0.0033044412189907,0.0041798241255579,0.0274584337116219,0.4140826707981706,0.3532961699961329,0.0,0.0007130239788927,0.0,0.0015125522977572,0.0,0.0054535850574353,0.0172595620334775,0.3532961699961329,0.3532961699961329,0.0153957249113792,0.0122176267987777,0.0033821696867596,0.0,0.0458984374971985,0.0754394531203955,0.0618286132774762,0.1329345703043863,0.2147827148306407,0.1380004882728271,0.0666503906209319,0.0834350585886575,0.0682983398395814,0.1127319335868693,119.71,,dirty
59b355150e3c7.jpeg,unknown,600,398,158.65,142.25,141.06,139.39,222,3325,8983,1036,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,5,0.1929883684665851,0.0796882794867731,0.1848159476245012,0.2421786786615735,0.3261467519564524,0.1168104497815593,0.0577675014768503,0.0123335122704997,0.0753011260367858,0.0814141147080896,0.0179762897356229,0.0616676976644983,0.2272782768185251,0.3261467519564524,0.0897050812703375,0.030367743072568,0.0323265244947688,0.0,0.0939344853303912,0.0666593855197986,0.2060683057741581,0.3261467519564524,0.3261467519564524,0.1998059597908137,0.0339275792035884,0.0,0.0338417991628493,0.0089221351469754,0.0378359574978504,0.1044844109646069,0.3261467519564524,0.3261467519564524,0.0995047117920108,0.0403641708688021,0.0907239702883248,0.0,0.0920283472631999,0.0203199192207076,0.0697075232708581,0.2569093118488286,0.3309999280177636,0.1014002350823314,0.0343268880967667,0.0365410424553977,0.0,0.0612152854521479,0.0221004387144318,0.0298697954417495,0.3309999280177636,0.3309999280177636,0.0734252929642684,0.099548339837674,0.055114746090386,0.098205566400256,0.1439208984287157,0.1118164062431752,0.06488037108979,0.1030273437437117,0.0889282226508222,0.1611328124901652,140.9,,dirty
5b172a3fd6501.jpg,unknown,600,800,51.72,84.43,58.76,45.96,251,2153,6703,764,1389,0,0,1,0,15,8,40,44,115,115,321,164,585,235,410,229,435,198,225,182,0,0,0,1,0,13,41,100,44,117,297,213,510,301,374,360,249,183,176,204,0.0566701035058712,0.0300227575557431,0.0405958265454776,0.1057736965079777,0.2560075214323672,0.0701126442771359,0.0297084811476188,0.0425466485119394,0.0105556077968178,0.3599316059182285,0.0621820795174335,0.0399546374284091,0.0288108738389814,0.0824247277723662,0.096693112691936,0.0575606021722866,0.1876180259116507,0.1506998063513897,0.0,0.0,0.0390059431403965,0.098298096418656,0.3697567314771848,0.2010977082299087,0.1583727748939204,0.0050542118433497,0.0127862571166436,0.0739466452472941,0.1164187214609254,0.1860362248033406,0.3697567314771848,0.3697567314771848,0.3697567314771848,0.1384683607331035,0.0,0.0,0.3282339756929183,0.0567059709157559,0.0364360041598437,0.0262736239548365,0.0751659361036404,0.0881777656619796,0.0524914872259936,0.1710953123984026,0.1374283218298625,0.0194345499038306,0.0713255627509721,0.0196838800189389,0.0603344592967959,0.3206669516659063,0.0842895507761053,0.0881347656196206,0.0510864257781319,0.0866088867134638,0.1072387695247046,0.1161499023366607,0.0630493164024017,0.0981445312440097,0.1303710937420427,0.1749267578018233,63.050000000000004,,dirty
621.full.jpeg,unknown,2048,1536,1009.9,117.08,123.76,135.53,247,3735,9949,897,2838,0,0,0,0,0,0,0,1,0,7,1,11,12,11,13,17,16,10,22,17,0,0,0,0,0,0,0,0,1,0,5,12,5,4,6,11,9,11,14,11,0.252510743716488,0.1261684566796667,0.2217008013774947,0.1393104790977473,0.1780149238727845,0.0469598411060676,0.050961216871705,0.1193753756592525,0.2123699743408122,0.2515423417274032,0.2185737383960891,0.252510743716488,0.1097563832036736,0.1372647903711371,0.0708653980286358,0.1524396560642029,0.1216374676034157,0.1569952106379488,0.252510743716488,0.252510743716488,0.2295150562370465,0.094659232053327,0.1205855033662011,0.0876556386111085,0.1228167785355899,0.0364151606539314,0.2464097353528025,0.2511717315447235,0.252510743716488,0.1101905700192759,0.0582053965668595,0.0831716616018244,0.1107238892558716,0.1436860830497219,0.1066460166717107,0.0207183880420037,0.2380098608173149,0.2068149031957032,0.2650514064099733,0.1038517066777882,0.129880215899227,0.0670529796523786,0.1442387038051801,0.1150936122151307,0.1485491785451266,0.2650514064099733,0.1073437357937919,0.0400543528066626,0.1048571186257041,0.1288759104085989,0.0974731445253007,0.113769531243056,0.0551757812466323,0.0814208984325304,0.0989379882752113,0.0867309570259563,0.0555419921841099,0.1118774413994215,0.109985351555787,0.189086914050959,125.45666666666666,,dirty
6a38dffadada495e14875895ea6141eba765e0b1.temp.jpeg,unknown,250,188,33.95,93.36,88.65,73.39,245,3612,9944,782,2830,0,0,0,7,10,25,72,86,110,145,132,141,148,164,150,162,191,136,173,176,0,0,6,8,19,24,71,117,101,129,144,145,164,143,159,191,169,133,173,166,0.1624174251399697,0.0272228077124323,0.1270563594773097,0.0927799051160002,0.2473557751375306,0.1208983528369317,0.2103699445730022,0.0855503257311598,0.080139909836112,0.2473557751375306,0.1433438032646122,0.218448621936301,0.2473557751375306,0.1554328161282599,0.1428833884903824,0.0787290927243109,0.033081023129257,0.1578418358167087,0.2202368471388038,0.1350907478825613,0.1350541525313913,0.165460348096873,0.2473557751375306,0.2473557751375306,0.056013718419653,0.1076092075260759,0.1246344182746739,0.2473557751375306,0.1339359265663222,0.1814541239445945,0.1647538159310431,0.2473557751375306,0.1194400319942301,0.1452501479609342,0.1263747105897061,0.1738041817977963,0.2313379808434217,0.1426447095233821,0.2173832388440573,0.2313379808434217,0.1546747637642072,0.1421865402113188,0.0783451276367187,0.0329196855918368,0.1570720345625865,0.2313379808434217,0.2313379808434217,0.2313379808434217,0.1799050419178665,0.148592478016179,0.0827026367137022,0.0961303710878826,0.0590209960901476,0.0985717773377336,0.1316528320232145,0.106445312493503,0.0641479492148347,0.0944213867129869,0.1029663085874654,0.1639404296774938,85.13333333333333,,dirty
721189.png,unknown,600,799,781.0,119.33,118.01,103.59,249,3890,10631,1090,2800,0,0,3,3,3,9,12,24,32,41,32,25,28,44,41,45,49,44,63,64,0,0,0,1,0,7,17,35,18,28,16,38,29,26,30,33,32,41,49,44,0.0016695684044594,0.0072967530593337,0.0,0.2450232428650032,0.3408565051064021,0.0955446626857828,0.0106323530068815,0.0287593895630222,0.0225992109389402,0.0615153050974737,0.0782738416737337,0.1051276972833522,0.1361722877949115,0.269115204615438,0.0441473626364408,0.2160602799684035,0.0983777608249115,0.1938619699306196,0.081096129669944,0.1015844924897756,0.3400754114041337,0.1014752956101321,0.3408565051064021,0.0409924483259264,0.1029452712422812,0.1672129380815579,0.0055929847339508,0.1908330578986767,0.0705314695572283,0.0924329719632136,0.3035604300152675,0.3408565051064021,0.1916955935125772,0.0780286560834121,0.0115136768699625,0.0692176720425039,0.0771438289884974,0.0981600245139517,0.13183634687873,0.1707680985403179,0.3374863749787439,0.0553634024593114,0.270952363199348,0.123371527546239,0.2431143701880969,0.1897191446367148,0.0251611185340896,0.0441849845403782,0.0504097902839112,0.3057177681240577,0.1012573242125697,0.1049194335873462,0.0485839843720346,0.0808715820263139,0.1204833984301462,0.0993041992126889,0.0462036132784299,0.1045532226498685,0.1121215820244066,0.1817016601451598,113.64333333333333,,dirty
7625.full.jpeg,unknown,960,1280,272.16,102.96,102.0,85.13,250,4126,10783,836,3290,0,0,0,0,0,1,18,139,95,85,54,59,80,57,59,52,35,31,21,23,0,0,0,1,3,9,22,208,30,87,79,33,80,40,56,46,19,14,21,16,0.241974508994122,0.1071983892950841,0.079281608907027,0.1058881819464205,0.241974508994122,0.1965736618703587,0.0769921836960357,0.0892206823047351,0.1330361081909064,0.241974508994122,0.1099987485792046,0.1640074562551476,0.185764377539476,0.241974508994122,0.063390942383512,0.1504929858189264,0.0914719021745378,0.2282899309340864,0.0506502057006239,0.1109886025545224,0.0738746157599653,0.0476130436038,0.241974508994122,0.241974508994122,0.2044776771970942,0.1431048106330747,0.0951456019943759,0.1217036359566478,0.226482804688899,0.1784330341215419,0.241974508994122,0.2118401503330762,0.1482848168826553,0.1718291494280359,0.1587988753736531,0.1294673483288008,0.2864776023503878,0.0647096024327984,0.0964816184489898,0.1092806888443847,0.170413835975684,0.0372913576968909,0.0885313824661869,0.0538107069393077,0.1342974430251702,0.2864776023503878,0.1773014635898102,0.0464466603563972,0.2864776023503878,0.2864776023503878,0.1087036132746152,0.0938110351505242,0.0570068359340205,0.08044433593259,0.0921630859318748,0.0817260742137618,0.0559692382778339,0.1029052734312191,0.127990722648438,0.1992797851440869,96.69666666666666,,dirty
81113.jpg,unknown,600,400,213.61,91.07,94.0,87.97,255,3950,10420,884,3066,1,15,37,59,56,60,62,98,85,68,53,48,48,41,56,48,67,63,56,69,0,14,48,36,49,61,88,70,64,56,37,40,34,38,45,52,42,52,43,61,0.2974677812122023,0.0964468732120347,0.0729001454595616,0.0069648747388877,0.121955830752624,0.0158823578422755,0.038202642221435,0.1216850763470203,0.2941461509060355,0.2974677812122023,0.0700664089620143,0.013214919884094,0.0,0.0436070127983402,0.0237795697685704,0.0420037699399604,0.1221724746757982,0.2974677812122023,0.2974677812122023,0.0867790564518552,0.0507151150077856,0.076613622870388,0.2974677812122023,0.0918010534154401,0.0287322354486737,0.122760952906646,0.0886926058169337,0.2974677812122023,0.232078338247817,0.0445920101254536,0.1043310223997216,0.0878629355169521,0.077263305118582,0.0818395856972543,0.2974677812122023,0.2974677812122023,0.1405846164344386,0.0246941817369766,0.0046574619434873,0.0,0.0153688410038635,0.0083808636148392,0.0148037946271496,0.0430584261073796,0.1835174666764316,0.4191281947442572,0.032815969489543,0.0403881204692457,0.0311172718810069,0.0065866461445129,0.0808715820263139,0.0994262695251815,0.0637207031211107,0.1008300781188458,0.1139526367117948,0.103332519524943,0.0663452148397006,0.0996704101501666,0.106872558587227,0.1649780273336805,91.01333333333332,,dirty
